Transaction_ID,Date,Category,Sub_Category,Amount,Payment_Mode,Merchant,City,Income_or_Expense
T03666,2024-12-28,Transport,Uber,9560,Auto Debit,Uber,Hyderabad,Expense
T03667,2025-12-31,Shopping,Amazon,9202,Auto Debit,Amazon,Mumbai,Expense
T03668,2025-05-21,Bills,Water Bill,2326,Net Banking,Water Bill,Bangalore,Expense
T03669,2025-12-11,Food,Swiggy,2797,Cash,Swiggy,Chennai,Expense
T03670,2024-07-09,Salary,Bonus,19188,Card,Bonus,Delhi,Income
T03671,2024-12-11,Shopping,Amazon,6451,Card,Amazon,Hyderabad,Expense
T03672,2025-03-24,Entertainment,OTT Subscription,3546,Net Banking,OTT Subscription,Delhi,Expense
T03673,2025-09-12,Health,Pharmacy,5722,Cash,Pharmacy,Bangalore,Expense
T03674,2025-02-04,Investment,Stocks,365,Net Banking,Stocks,Chennai,Expense
T03675,2025-07-26,Salary,Bonus,79787,Card,Bonus,Bangalore,Income
T03676,2024-04-22,Bills,Electricity,4895,Card,Electricity,Bangalore,Expense
T03677,2025-09-02,Health,Pharmacy,5079,Cash,Pharmacy,Delhi,Expense
T03678,2024-02-29,Transport,Metro,5355,Net Banking,Metro,Chennai,Expense
T03679,2025-12-15,Investment,SIP,1324,Auto Debit,SIP,Chennai,Expense
T03680,2025-07-24,Freelance,Consulting,28016,Card,Consulting,Delhi,Income
T03681,2025-10-24,Investment,SIP,4089,UPI,SIP,Mumbai,Expense
T03682,2025-05-07,Transport,Metro,3881,Cash,Metro,Mumbai,Expense
T03683,2024-03-18,Transport,Uber,4418,UPI,Uber,Bangalore,Expense
T03684,2025-07-06,Bills,Electricity,9272,Net Banking,Electricity,Bangalore,Expense
T03685,2024-03-14,Bills,Electricity,7493,Card,Electricity,Hyderabad,Expense
T03686,2025-11-01,Investment,SIP,5731,Cash,SIP,Mumbai,Expense
T03687,2024-06-26,Transport,Uber,2137,UPI,Uber,Bangalore,Expense
T03688,2024-08-10,Health,Pharmacy,5830,Cash,Pharmacy,Delhi,Expense
T03689,2024-05-30,Salary,Monthly Salary,76723,Net Banking,Monthly Salary,Chennai,Income
T03690,2025-08-29,Shopping,Flipkart,2522,Card,Flipkart,Hyderabad,Expense
T03691,2025-11-22,Health,Pharmacy,4522,Net Banking,Pharmacy,Delhi,Expense
T03692,2025-05-10,Freelance,Project Payment,74312,Auto Debit,Project Payment,Bangalore,Income
T03693,2024-10-27,Investment,SIP,1544,UPI,SIP,Chennai,Expense
T03694,2025-04-30,Shopping,Amazon,8708,UPI,Amazon,Hyderabad,Expense
T03695,2024-08-05,Health,Medical,5493,Cash,Medical,Chennai,Expense
T03696,2025-12-11,Salary,Monthly Salary,42305,Auto Debit,Monthly Salary,Hyderabad,Income
T03697,2025-04-09,Salary,Monthly Salary,55558,UPI,Monthly Salary,Hyderabad,Income
T03698,2025-07-25,Transport,Uber,276,Auto Debit,Uber,Delhi,Expense
T03699,2025-10-01,Transport,Metro,8195,Cash,Metro,Delhi,Expense
T03700,2025-07-14,Food,Swiggy,5061,Net Banking,Swiggy,Mumbai,Expense
T03701,2025-10-29,Food,Zomato,2123,Cash,Zomato,Delhi,Expense
T03702,2024-02-29,Transport,Metro,2429,Net Banking,Metro,Hyderabad,Expense
T03703,2024-03-19,Transport,Uber,3670,Auto Debit,Uber,Chennai,Expense
T03704,2025-05-22,Shopping,Amazon,2222,Card,Amazon,Bangalore,Expense
T03705,2024-07-04,Food,Swiggy,4560,UPI,Swiggy,Chennai,Expense
T03706,2025-06-01,Entertainment,OTT Subscription,1735,Net Banking,OTT Subscription,Bangalore,Expense
T03707,2024-04-11,Health,Pharmacy,2797,Card,Pharmacy,Chennai,Expense
T03708,2025-12-16,Health,Pharmacy,1280,UPI,Pharmacy,Bangalore,Expense
T03709,2024-04-11,Transport,Petrol,1814,Cash,Petrol,Mumbai,Expense
T03710,2024-07-16,Health,Pharmacy,3796,Net Banking,Pharmacy,Delhi,Expense
T03711,2025-01-12,Salary,Bonus,35896,Card,Bonus,Bangalore,Income
T03712,2024-04-27,Investment,Stocks,6844,UPI,Stocks,Bangalore,Expense
T03713,2025-12-30,Bills,Electricity,4458,Auto Debit,Electricity,Chennai,Expense
T03714,2025-06-20,Health,Pharmacy,9870,Auto Debit,Pharmacy,Hyderabad,Expense
T03715,2024-07-22,Food,Zomato,8706,UPI,Zomato,Chennai,Expense
T03716,2025-04-14,Freelance,Consulting,12212,Auto Debit,Consulting,Hyderabad,Income
T03717,2025-06-22,Health,Pharmacy,1627,UPI,Pharmacy,Delhi,Expense
T03718,2024-05-04,Entertainment,OTT Subscription,2311,Card,OTT Subscription,Hyderabad,Expense
T03719,2024-08-01,Freelance,Project Payment,49346,Cash,Project Payment,Mumbai,Income
T03720,2024-09-27,Investment,SIP,1503,Auto Debit,SIP,Chennai,Expense
T03721,2024-12-18,Entertainment,OTT Subscription,1584,UPI,OTT Subscription,Mumbai,Expense
T03722,2025-10-15,Food,Zomato,9988,Cash,Zomato,Bangalore,Expense
T03723,2024-09-08,Transport,Petrol,2680,Net Banking,Petrol,Mumbai,Expense
T03724,2025-04-03,Bills,Internet,4894,Cash,Internet,Mumbai,Expense
T03725,2024-09-18,Freelance,Consulting,45534,Net Banking,Consulting,Chennai,Income
T03726,2024-06-02,Freelance,Project Payment,67977,Net Banking,Project Payment,Hyderabad,Income
T03727,2024-06-06,Salary,Bonus,59938,Auto Debit,Bonus,Bangalore,Income
T03728,2024-11-27,Transport,Petrol,5637,UPI,Petrol,Bangalore,Expense
T03729,2025-08-15,Entertainment,OTT Subscription,8746,Auto Debit,OTT Subscription,Delhi,Expense
T03730,2024-01-01,Entertainment,Movie,7580,Net Banking,Movie,Hyderabad,Expense
T03731,2024-11-05,Transport,Uber,9492,UPI,Uber,Hyderabad,Expense
T03732,2025-09-22,Freelance,Consulting,17283,Auto Debit,Consulting,Mumbai,Income
T03733,2025-11-06,Health,Pharmacy,1766,Net Banking,Pharmacy,Hyderabad,Expense
T03734,2025-05-10,Food,Restaurant,1775,Cash,Restaurant,Chennai,Expense
T03735,2024-01-03,Health,Medical,1458,Cash,Medical,Hyderabad,Expense
T03736,2024-04-02,Salary,Monthly Salary,52984,UPI,Monthly Salary,Mumbai,Income
T03737,2025-04-16,Entertainment,OTT Subscription,8220,Net Banking,OTT Subscription,Chennai,Expense
T03738,2025-05-25,Entertainment,OTT Subscription,9019,Cash,OTT Subscription,Chennai,Expense
T03739,2025-06-10,Shopping,Flipkart,3797,Auto Debit,Flipkart,Chennai,Expense
T03740,2025-04-21,Transport,Uber,3784,Net Banking,Uber,Chennai,Expense
T03741,2025-08-27,Investment,SIP,2246,Cash,SIP,Mumbai,Expense
T03742,2024-07-08,Food,Groceries,7978,Auto Debit,Groceries,Bangalore,Expense
T03743,2024-04-08,Entertainment,Movie,8371,Net Banking,Movie,Hyderabad,Expense
T03744,2024-03-16,Entertainment,Movie,2235,UPI,Movie,Hyderabad,Expense
T03745,2025-02-26,Transport,Uber,7916,Cash,Uber,Bangalore,Expense
T03746,2025-07-17,Entertainment,OTT Subscription,333,Card,OTT Subscription,Chennai,Expense
T03747,2025-05-31,Food,Zomato,9470,Cash,Zomato,Hyderabad,Expense
T03748,2025-10-26,Bills,Water Bill,3553,Cash,Water Bill,Mumbai,Expense
T03749,2025-12-25,Investment,SIP,1472,UPI,SIP,Chennai,Expense
T03750,2024-07-17,Food,Swiggy,458,Net Banking,Swiggy,Chennai,Expense
T03751,2025-02-11,Transport,Petrol,5592,Net Banking,Petrol,Delhi,Expense
T03752,2025-01-11,Transport,Petrol,7182,Net Banking,Petrol,Hyderabad,Expense
T03753,2024-07-26,Entertainment,OTT Subscription,1874,UPI,OTT Subscription,Bangalore,Expense
T03754,2025-07-31,Investment,SIP,4804,Card,SIP,Hyderabad,Expense
T03755,2024-12-05,Transport,Petrol,4307,Auto Debit,Petrol,Delhi,Expense
T03756,2025-03-21,Entertainment,Movie,9962,UPI,Movie,Bangalore,Expense
T03757,2025-07-16,Entertainment,Movie,3203,UPI,Movie,Hyderabad,Expense
T03758,2024-05-27,Health,Pharmacy,983,Cash,Pharmacy,Mumbai,Expense
T03759,2024-12-20,Food,Swiggy,6931,Net Banking,Swiggy,Chennai,Expense
T03760,2024-06-26,Transport,Petrol,5889,Card,Petrol,Delhi,Expense
T03761,2025-04-14,Health,Pharmacy,7606,Net Banking,Pharmacy,Bangalore,Expense
T03762,2024-12-30,Investment,Stocks,6774,Net Banking,Stocks,Hyderabad,Expense
T03763,2024-05-27,Food,Swiggy,9313,Net Banking,Swiggy,Chennai,Expense
T03764,2025-12-02,Investment,SIP,7408,Net Banking,SIP,Mumbai,Expense
T03765,2025-08-22,Health,Pharmacy,565,Auto Debit,Pharmacy,Bangalore,Expense
T03766,2025-05-28,Freelance,Project Payment,17462,UPI,Project Payment,Chennai,Income
T03767,2024-12-17,Food,Groceries,5967,Card,Groceries,Delhi,Expense
T03768,2025-08-20,Investment,SIP,2231,Cash,SIP,Hyderabad,Expense
T03769,2025-02-05,Bills,Electricity,1032,UPI,Electricity,Bangalore,Expense
T03770,2024-02-06,Entertainment,Movie,9029,Auto Debit,Movie,Delhi,Expense
T03771,2025-09-12,Health,Medical,7583,Net Banking,Medical,Mumbai,Expense
T03772,2025-10-13,Bills,Electricity,4230,Cash,Electricity,Mumbai,Expense
T03773,2025-02-12,Freelance,Project Payment,43101,UPI,Project Payment,Mumbai,Income
T03774,2024-02-15,Bills,Internet,1131,Card,Internet,Mumbai,Expense
T03775,2024-11-01,Entertainment,OTT Subscription,3899,Card,OTT Subscription,Mumbai,Expense
T03776,2025-11-08,Food,Groceries,4905,Auto Debit,Groceries,Bangalore,Expense
T03777,2025-04-23,Health,Pharmacy,8928,UPI,Pharmacy,Chennai,Expense
T03778,2024-12-23,Bills,Water Bill,8458,Net Banking,Water Bill,Bangalore,Expense
T03779,2025-11-13,Bills,Water Bill,1740,Card,Water Bill,Chennai,Expense
T03780,2024-08-28,Health,Medical,1943,UPI,Medical,Mumbai,Expense
T03781,2025-08-06,Bills,Water Bill,3600,Card,Water Bill,Chennai,Expense
T03782,2025-08-27,Health,Pharmacy,986,Cash,Pharmacy,Mumbai,Expense
T03783,2024-03-11,Bills,Internet,6600,Cash,Internet,Hyderabad,Expense
T03784,2024-10-11,Salary,Bonus,15074,Auto Debit,Bonus,Bangalore,Income
T03785,2024-09-24,Health,Medical,8672,Auto Debit,Medical,Mumbai,Expense
T03786,2024-10-10,Transport,Metro,2180,Auto Debit,Metro,Chennai,Expense
T03787,2025-12-19,Salary,Monthly Salary,10457,Card,Monthly Salary,Hyderabad,Income
T03788,2024-07-30,Entertainment,Movie,9964,Card,Movie,Bangalore,Expense
T03789,2025-04-03,Bills,Electricity,9248,Cash,Electricity,Delhi,Expense
T03790,2025-02-19,Transport,Uber,5775,Auto Debit,Uber,Chennai,Expense
T03791,2025-05-08,Health,Medical,3754,Auto Debit,Medical,Delhi,Expense
T03792,2024-08-06,Freelance,Project Payment,43093,Auto Debit,Project Payment,Hyderabad,Income
T03793,2024-02-03,Food,Restaurant,6735,Auto Debit,Restaurant,Hyderabad,Expense
T03794,2025-12-16,Entertainment,OTT Subscription,3150,Card,OTT Subscription,Mumbai,Expense
T03795,2024-11-26,Transport,Uber,5948,Net Banking,Uber,Delhi,Expense
T03796,2025-11-08,Freelance,Project Payment,18720,Net Banking,Project Payment,Bangalore,Income
T03797,2025-04-01,Food,Groceries,549,Card,Groceries,Hyderabad,Expense
T03798,2025-09-18,Health,Medical,7087,Card,Medical,Mumbai,Expense
T03799,2024-02-04,Shopping,Flipkart,7249,Cash,Flipkart,Hyderabad,Expense
T03800,2025-02-11,Bills,Electricity,4912,Net Banking,Electricity,Mumbai,Expense
T03801,2024-07-16,Salary,Monthly Salary,23460,Card,Monthly Salary,Hyderabad,Income
T03802,2024-06-29,Transport,Uber,2726,UPI,Uber,Hyderabad,Expense
T03803,2024-02-03,Shopping,Amazon,5139,UPI,Amazon,Chennai,Expense
T03804,2024-12-04,Shopping,Amazon,7957,UPI,Amazon,Chennai,Expense
T03805,2025-07-26,Shopping,Clothes,239,Auto Debit,Clothes,Delhi,Expense
T03806,2025-09-23,Salary,Monthly Salary,52701,UPI,Monthly Salary,Hyderabad,Income
T03807,2025-11-09,Shopping,Flipkart,2178,UPI,Flipkart,Chennai,Expense
T03808,2024-04-02,Freelance,Consulting,71925,Cash,Consulting,Bangalore,Income
T03809,2025-03-24,Investment,SIP,7487,Auto Debit,SIP,Hyderabad,Expense
T03810,2024-03-07,Freelance,Consulting,76031,UPI,Consulting,Chennai,Income
T03811,2025-06-27,Health,Medical,5928,Cash,Medical,Chennai,Expense
T03812,2024-04-14,Food,Zomato,1132,Cash,Zomato,Mumbai,Expense
T03813,2025-09-26,Investment,Stocks,8409,Net Banking,Stocks,Delhi,Expense
T03814,2025-12-13,Health,Pharmacy,7172,Net Banking,Pharmacy,Chennai,Expense
T03815,2024-10-11,Investment,Stocks,9404,Auto Debit,Stocks,Delhi,Expense
T03816,2025-05-31,Bills,Water Bill,4238,Card,Water Bill,Chennai,Expense
T03817,2025-05-13,Entertainment,OTT Subscription,2403,Cash,OTT Subscription,Chennai,Expense
T03818,2025-03-11,Bills,Water Bill,7298,Auto Debit,Water Bill,Delhi,Expense
T03819,2025-11-21,Entertainment,OTT Subscription,3315,Card,OTT Subscription,Delhi,Expense
T03820,2025-09-17,Food,Groceries,7712,Auto Debit,Groceries,Hyderabad,Expense
T03821,2025-01-15,Entertainment,OTT Subscription,4624,Cash,OTT Subscription,Mumbai,Expense
T03822,2025-09-30,Freelance,Project Payment,17657,Auto Debit,Project Payment,Chennai,Income
T03823,2024-02-10,Health,Medical,3679,Auto Debit,Medical,Bangalore,Expense
T03824,2024-01-04,Food,Restaurant,9808,Net Banking,Restaurant,Hyderabad,Expense
T03825,2025-09-29,Freelance,Project Payment,60244,Auto Debit,Project Payment,Mumbai,Income
T03826,2025-04-17,Health,Medical,9326,Card,Medical,Chennai,Expense
T03827,2024-01-05,Health,Pharmacy,8023,Net Banking,Pharmacy,Bangalore,Expense
T03828,2025-04-13,Freelance,Project Payment,60483,Card,Project Payment,Mumbai,Income
T03829,2024-07-08,Transport,Metro,2529,Auto Debit,Metro,Mumbai,Expense
T03830,2025-06-29,Entertainment,Movie,9082,Card,Movie,Mumbai,Expense
T03831,2025-07-10,Salary,Bonus,23787,Net Banking,Bonus,Chennai,Income
T03832,2024-05-13,Shopping,Clothes,4631,Auto Debit,Clothes,Hyderabad,Expense
T03833,2025-03-17,Salary,Monthly Salary,75027,UPI,Monthly Salary,Bangalore,Income
T03834,2024-09-29,Shopping,Clothes,6596,Cash,Clothes,Delhi,Expense
T03835,2024-05-15,Freelance,Project Payment,43558,Net Banking,Project Payment,Delhi,Income
T03836,2024-01-12,Salary,Monthly Salary,26602,Auto Debit,Monthly Salary,Delhi,Income
T03837,2024-09-12,Bills,Electricity,8824,Net Banking,Electricity,Chennai,Expense
T03838,2025-05-01,Health,Medical,7009,Auto Debit,Medical,Hyderabad,Expense
T03839,2024-05-28,Freelance,Consulting,32452,UPI,Consulting,Delhi,Income
T03840,2024-01-29,Food,Groceries,8839,Cash,Groceries,Bangalore,Expense
T03841,2024-05-22,Freelance,Consulting,27907,Cash,Consulting,Chennai,Income
T03842,2025-09-12,Shopping,Clothes,5707,Auto Debit,Clothes,Bangalore,Expense
T03843,2025-02-15,Entertainment,OTT Subscription,1346,UPI,OTT Subscription,Bangalore,Expense
T03844,2024-09-13,Shopping,Amazon,8148,Net Banking,Amazon,Chennai,Expense
T03845,2025-07-01,Bills,Electricity,7680,UPI,Electricity,Bangalore,Expense
T03846,2024-12-05,Entertainment,Movie,3050,Net Banking,Movie,Chennai,Expense
T03847,2024-06-01,Health,Pharmacy,5428,Cash,Pharmacy,Mumbai,Expense
T03848,2024-11-15,Bills,Internet,567,Card,Internet,Delhi,Expense
T03849,2025-07-15,Shopping,Clothes,4377,Auto Debit,Clothes,Mumbai,Expense
T03850,2024-12-04,Shopping,Amazon,3596,Auto Debit,Amazon,Chennai,Expense
T03851,2025-05-20,Shopping,Amazon,2539,UPI,Amazon,Hyderabad,Expense
T03852,2025-05-04,Food,Restaurant,7277,Auto Debit,Restaurant,Delhi,Expense
T03853,2025-04-29,Food,Restaurant,1083,UPI,Restaurant,Mumbai,Expense
T03854,2024-04-11,Investment,SIP,5749,Card,SIP,Mumbai,Expense
T03855,2024-03-26,Bills,Electricity,1823,Card,Electricity,Bangalore,Expense
T03856,2025-07-27,Entertainment,Movie,2968,Auto Debit,Movie,Hyderabad,Expense
T03857,2024-11-19,Freelance,Project Payment,62515,Card,Project Payment,Chennai,Income
T03858,2024-11-04,Shopping,Amazon,9002,Card,Amazon,Hyderabad,Expense
T03859,2025-08-26,Freelance,Project Payment,62823,Net Banking,Project Payment,Chennai,Income
T03860,2025-11-04,Entertainment,Movie,276,Net Banking,Movie,Bangalore,Expense
T03861,2025-06-13,Freelance,Consulting,65910,Auto Debit,Consulting,Bangalore,Income
T03862,2025-03-08,Food,Zomato,4517,Auto Debit,Zomato,Hyderabad,Expense
T03863,2025-05-01,Freelance,Project Payment,12815,Auto Debit,Project Payment,Chennai,Income
T03864,2025-10-15,Bills,Water Bill,4976,UPI,Water Bill,Mumbai,Expense
T03865,2025-08-27,Entertainment,Movie,659,Cash,Movie,Hyderabad,Expense
T03866,2024-04-08,Salary,Bonus,13615,Net Banking,Bonus,Mumbai,Income
T03867,2025-06-23,Transport,Petrol,4345,Cash,Petrol,Chennai,Expense
T03868,2025-04-25,Freelance,Consulting,62098,Cash,Consulting,Bangalore,Income
T03869,2025-10-10,Investment,SIP,1042,Card,SIP,Delhi,Expense
T03870,2024-07-28,Salary,Bonus,12675,UPI,Bonus,Delhi,Income
T03871,2025-05-14,Food,Restaurant,6413,Cash,Restaurant,Bangalore,Expense
T03872,2024-08-01,Entertainment,Movie,175,Net Banking,Movie,Bangalore,Expense
T03873,2025-06-24,Bills,Electricity,6891,Cash,Electricity,Delhi,Expense
T03874,2024-06-08,Entertainment,OTT Subscription,9591,Net Banking,OTT Subscription,Bangalore,Expense
T03875,2024-07-27,Freelance,Consulting,59693,UPI,Consulting,Bangalore,Income
T03876,2024-09-25,Entertainment,Movie,1125,Card,Movie,Mumbai,Expense
T03877,2024-11-14,Bills,Water Bill,3525,Net Banking,Water Bill,Chennai,Expense
T03878,2025-04-08,Health,Medical,5668,Net Banking,Medical,Chennai,Expense
T03879,2025-04-08,Bills,Electricity,860,Card,Electricity,Mumbai,Expense
T03880,2024-06-29,Health,Medical,7244,Card,Medical,Hyderabad,Expense
T03881,2024-02-28,Transport,Petrol,4788,Cash,Petrol,Chennai,Expense
T03882,2025-03-03,Health,Medical,5119,Card,Medical,Chennai,Expense
T03883,2024-06-06,Entertainment,OTT Subscription,8207,Cash,OTT Subscription,Mumbai,Expense
T03884,2024-06-21,Food,Restaurant,7801,UPI,Restaurant,Hyderabad,Expense
T03885,2024-02-24,Food,Zomato,6156,UPI,Zomato,Delhi,Expense
T03886,2025-01-26,Health,Pharmacy,637,Card,Pharmacy,Bangalore,Expense
T03887,2024-03-10,Salary,Monthly Salary,19781,UPI,Monthly Salary,Bangalore,Income
T03888,2024-08-14,Food,Swiggy,4831,UPI,Swiggy,Bangalore,Expense
T03889,2025-08-28,Transport,Metro,4739,Card,Metro,Hyderabad,Expense
T03890,2025-01-21,Shopping,Amazon,6212,UPI,Amazon,Bangalore,Expense
T03891,2024-01-15,Investment,SIP,2086,Auto Debit,SIP,Mumbai,Expense
T03892,2024-12-21,Shopping,Amazon,522,UPI,Amazon,Chennai,Expense
T03893,2025-05-02,Entertainment,OTT Subscription,8786,UPI,OTT Subscription,Mumbai,Expense
T03894,2024-01-18,Bills,Water Bill,8512,Card,Water Bill,Mumbai,Expense
T03895,2024-03-12,Freelance,Consulting,10904,Auto Debit,Consulting,Mumbai,Income
T03896,2024-01-14,Health,Medical,666,Net Banking,Medical,Bangalore,Expense
T03897,2025-11-29,Bills,Water Bill,4560,Net Banking,Water Bill,Bangalore,Expense
T03898,2025-04-26,Investment,Stocks,7495,Auto Debit,Stocks,Delhi,Expense
T03899,2025-08-12,Transport,Metro,6303,Net Banking,Metro,Mumbai,Expense
T03900,2024-05-06,Investment,Stocks,5117,Card,Stocks,Chennai,Expense
T03901,2025-12-27,Bills,Internet,5667,Cash,Internet,Delhi,Expense
T03902,2025-05-18,Shopping,Clothes,8257,Net Banking,Clothes,Chennai,Expense
T03903,2024-04-11,Transport,Uber,7541,Net Banking,Uber,Hyderabad,Expense
T03904,2025-10-31,Food,Zomato,1808,Card,Zomato,Mumbai,Expense
T03905,2025-08-02,Transport,Petrol,1368,Net Banking,Petrol,Bangalore,Expense
T03906,2024-05-18,Shopping,Amazon,1585,Auto Debit,Amazon,Chennai,Expense
T03907,2024-10-20,Shopping,Flipkart,9915,Card,Flipkart,Bangalore,Expense
T03908,2024-04-13,Bills,Electricity,9986,UPI,Electricity,Bangalore,Expense
T03909,2024-10-10,Freelance,Consulting,43426,UPI,Consulting,Chennai,Income
T03910,2024-03-25,Health,Pharmacy,4383,UPI,Pharmacy,Hyderabad,Expense
T03911,2024-07-25,Health,Pharmacy,1677,Card,Pharmacy,Bangalore,Expense
T03912,2024-12-24,Health,Medical,900,Cash,Medical,Hyderabad,Expense
T03913,2025-06-09,Transport,Petrol,3204,UPI,Petrol,Delhi,Expense
T03914,2024-08-18,Entertainment,Movie,4074,Net Banking,Movie,Mumbai,Expense
T03915,2025-06-15,Transport,Uber,4238,UPI,Uber,Hyderabad,Expense
T03916,2025-01-08,Health,Pharmacy,6783,Auto Debit,Pharmacy,Chennai,Expense
T03917,2024-11-24,Entertainment,Movie,3220,Net Banking,Movie,Chennai,Expense
T03918,2024-02-21,Transport,Uber,2911,UPI,Uber,Delhi,Expense
T03919,2025-03-02,Freelance,Consulting,39070,Net Banking,Consulting,Delhi,Income
T03920,2024-08-29,Bills,Water Bill,3933,Net Banking,Water Bill,Chennai,Expense
T03921,2024-12-28,Bills,Electricity,3658,Auto Debit,Electricity,Chennai,Expense
T03922,2024-07-22,Entertainment,Movie,8033,Net Banking,Movie,Mumbai,Expense
T03923,2024-05-06,Bills,Water Bill,1207,Net Banking,Water Bill,Bangalore,Expense
T03924,2024-01-04,Entertainment,Movie,1504,Cash,Movie,Delhi,Expense
T03925,2024-10-24,Investment,SIP,2971,UPI,SIP,Mumbai,Expense
T03926,2025-01-08,Shopping,Clothes,7943,UPI,Clothes,Mumbai,Expense
T03927,2024-06-04,Salary,Monthly Salary,78973,Net Banking,Monthly Salary,Mumbai,Income
T03928,2025-08-27,Food,Groceries,1710,Cash,Groceries,Bangalore,Expense
T03929,2024-12-11,Food,Groceries,9459,Net Banking,Groceries,Mumbai,Expense
T03930,2024-04-20,Shopping,Clothes,4916,Net Banking,Clothes,Chennai,Expense
T03931,2024-09-15,Food,Zomato,6744,Card,Zomato,Bangalore,Expense
T03932,2025-03-30,Food,Swiggy,8971,Cash,Swiggy,Mumbai,Expense
T03933,2024-12-14,Investment,SIP,8566,Cash,SIP,Delhi,Expense
T03934,2025-06-10,Salary,Bonus,75050,Cash,Bonus,Mumbai,Income
T03935,2025-07-02,Bills,Water Bill,276,Cash,Water Bill,Chennai,Expense
T03936,2025-10-23,Health,Pharmacy,6036,UPI,Pharmacy,Bangalore,Expense
T03937,2024-06-26,Shopping,Amazon,1915,Card,Amazon,Hyderabad,Expense
T03938,2025-06-11,Entertainment,OTT Subscription,5049,Card,OTT Subscription,Chennai,Expense
T03939,2025-07-15,Entertainment,OTT Subscription,4153,Cash,OTT Subscription,Chennai,Expense
T03940,2025-11-26,Shopping,Amazon,8458,Net Banking,Amazon,Delhi,Expense
T03941,2025-06-08,Salary,Monthly Salary,39323,UPI,Monthly Salary,Bangalore,Income
T03942,2025-03-25,Food,Groceries,1718,Auto Debit,Groceries,Chennai,Expense
T03943,2024-01-07,Shopping,Clothes,3351,Card,Clothes,Mumbai,Expense
T03944,2025-08-03,Shopping,Clothes,3483,Card,Clothes,Delhi,Expense
T03945,2024-08-09,Freelance,Project Payment,63840,Cash,Project Payment,Bangalore,Income
T03946,2024-04-24,Bills,Electricity,6746,Net Banking,Electricity,Bangalore,Expense
T03947,2024-11-23,Salary,Monthly Salary,63218,Auto Debit,Monthly Salary,Chennai,Income
T03948,2025-06-28,Shopping,Clothes,3656,Auto Debit,Clothes,Chennai,Expense
T03949,2024-01-04,Bills,Electricity,2976,Cash,Electricity,Delhi,Expense
T03950,2025-07-01,Transport,Uber,6607,Net Banking,Uber,Chennai,Expense
T03951,2024-01-18,Investment,Stocks,5067,Net Banking,Stocks,Hyderabad,Expense
T03952,2024-11-15,Shopping,Clothes,8570,UPI,Clothes,Mumbai,Expense
